biome_lineage,biome_name,sample_accession,host_scientific_name,run_accession,experiment_type
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647707,,ERR2734564,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647708,,ERR2734565,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647709,,ERR2734566,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647710,,ERR2734567,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647711,,ERR2734568,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647712,,ERR2734592,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647713,,ERR2734593,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647714,,ERR2734594,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647715,,ERR2734595,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647716,,ERR2734596,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647717,,ERR2734597,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647718,,ERR2734598,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647719,,ERR2734599,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647720,,ERR2734600,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647721,,ERR2734601,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647722,,ERR2734602,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647723,,ERR2734603,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647724,,ERR2734604,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647725,,ERR2734605,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647726,,ERR2734627,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647727,,ERR2734628,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647728,,ERR2734629,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647729,,ERR2734630,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647730,,ERR2734631,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647731,,ERR2734632,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647732,,ERR2734633,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647733,,ERR2734634,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647734,,ERR2734635,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647735,,ERR2734636,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647736,,ERR2734637,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647737,,ERR2734638,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647738,,ERR2734639,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647739,,ERR2734640,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647740,,ERR2734665,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647741,,ERR2734666,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647742,,ERR2734667,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647743,,ERR2734668,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647744,,ERR2734669,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647745,,ERR2734670,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647746,,ERR2734671,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647747,,ERR2734672,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647748,,ERR2734673,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647749,,ERR2734674,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647750,,ERR2734675,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647751,,ERR2734676,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2647752,,ERR2734677,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070983,,ERR2234480,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070984,,ERR2234481,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070985,,ERR2234482,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070986,,ERR2234483,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070987,,ERR2234484,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070988,,ERR2234485,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070989,,ERR2234486,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070990,,ERR2234487,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2070991,,ERR2234488,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045471,,ERR2219309,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045472,,ERR2219310,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045473,,ERR2219311,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045474,,ERR2219312,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045475,,ERR2219313,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045476,,ERR2219314,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045477,,ERR2219315,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045478,,ERR2219316,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045479,,ERR2219317,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045480,,ERR2219318,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045481,,ERR2219319,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045482,,ERR2219320,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045483,,ERR2219321,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045484,,ERR2219322,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045485,,ERR2219323,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045486,,ERR2219324,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045487,,ERR2219325,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045488,,ERR2219326,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045489,,ERR2219327,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045490,,ERR2219328,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS2045491,,ERR2219329,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988945,,ERR2187932,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988946,,ERR2187933,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988947,,ERR2187934,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988948,,ERR2187935,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988949,,ERR2187936,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988950,,ERR2187937,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988951,,ERR2187938,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988952,,ERR2187939,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988953,,ERR2187940,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988954,,ERR2187941,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988955,,ERR2187942,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988956,,ERR2187943,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988957,,ERR2187944,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988958,,ERR2187945,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988959,,ERR2187946,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988960,,ERR2187947,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988961,,ERR2187948,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988962,,ERR2187949,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988963,,ERR2187950,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988964,,ERR2187951,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988965,,ERR2187952,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988966,,ERR2187953,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988967,,ERR2187954,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988968,,ERR2187955,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988969,,ERR2187956,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988970,,ERR2187957,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988971,,ERR2187958,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988972,,ERR2187959,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988973,,ERR2187960,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988974,,ERR2187961,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988975,,ERR2187962,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988976,,ERR2187963,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988977,,ERR2187964,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988978,,ERR2187965,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988979,,ERR2187966,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988980,,ERR2187967,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988981,,ERR2187968,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988982,,ERR2187969,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988983,,ERR2187970,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988984,,ERR2187971,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988985,,ERR2187972,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988986,,ERR2187973,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988987,,ERR2187974,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988988,,ERR2187975,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988989,,ERR2187976,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988990,,ERR2187977,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988991,,ERR2187978,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988992,,ERR2187979,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988993,,ERR2187980,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988994,,ERR2187981,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988995,,ERR2187982,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988996,,ERR2187983,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988997,,ERR2187984,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988998,,ERR2187985,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1988999,,ERR2187986,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989000,,ERR2187987,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989001,,ERR2187988,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989002,,ERR2187989,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989003,,ERR2187990,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989004,,ERR2187991,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989005,,ERR2187992,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989006,,ERR2187993,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989007,,ERR2187994,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989008,,ERR2187995,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989009,,ERR2187996,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989010,,ERR2187997,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989011,,ERR2187998,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989012,,ERR2187999,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989013,,ERR2188000,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989014,,ERR2188001,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989015,,ERR2188002,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989016,,ERR2188003,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989017,,ERR2188004,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989018,,ERR2188005,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989019,,ERR2188006,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989020,,ERR2188007,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989021,,ERR2188008,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989022,,ERR2188009,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989023,,ERR2188010,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989024,,ERR2188011,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989025,,ERR2188012,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989026,,ERR2188013,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989027,,ERR2188014,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989028,,ERR2188015,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989029,,ERR2188016,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989030,,ERR2188017,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989031,,ERR2188018,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989032,,ERR2188019,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989033,,ERR2188020,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989034,,ERR2188021,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989035,,ERR2188022,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989036,,ERR2188023,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989037,,ERR2188024,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989038,,ERR2188025,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989039,,ERR2188026,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989040,,ERR2188027,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989041,,ERR2188028,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989042,,ERR2188029,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989043,,ERR2188030,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989044,,ERR2188031,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989045,,ERR2188032,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989046,,ERR2188033,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989047,,ERR2188034,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989048,,ERR2188035,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989049,,ERR2188036,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989050,,ERR2188037,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989051,,ERR2188038,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989052,,ERR2188039,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989053,,ERR2188040,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989054,,ERR2188041,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989055,,ERR2188042,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989056,,ERR2188043,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989057,,ERR2188044,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989058,,ERR2188045,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989059,,ERR2188046,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989060,,ERR2188047,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989061,,ERR2188048,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989062,,ERR2188049,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989063,,ERR2188050,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989064,,ERR2188051,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989065,,ERR2188052,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989066,,ERR2188053,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989067,,ERR2188054,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989068,,ERR2188055,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989069,,ERR2188056,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989070,,ERR2188057,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989071,,ERR2188058,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989072,,ERR2188059,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1989073,,ERR2188060,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1974910,,ERR2173785,amplicon
root:Host-associated:Insecta,Insecta (excl. sub-lineages),ERS1974921,,ERR2173796,amplicon
